,Country Name,Country Code,Year,Population,Period life expectancy at birth,Infant Mortality,GDP Per Capita,GNP Per Capita,PPP Per Capita,Continent,Log GDP Per Capita,Log GNP Per Capita,Log PPP Per Capita
7408,Somalia,SOM,2001,9198493.0,50.83,104.3,244.91,320.0,8376.43,Africa,5.500910568648591,5.768320995793772,9.033176781366437
7409,Serbia,SRB,2001,7503433.0,72.27,10.4,1812.42,1630.0,17.83,Europe,7.502418734914823,7.396335293800808,2.8806266946902626
7410,South Sudan,SSD,2001,6308391.0,48.55,114.0,,,,Africa,,,
7411,Sao Tome and Principe,STP,2001,146375.0,61.5,47.5,518.88,510.0,2.42,Africa,6.251673608677971,6.234410725718371,0.8827093816753474
7412,Suriname,SUR,2001,486560.0,64.82,26.5,1714.65,1640.0,0.62,South America,7.446963362713475,7.402451520818244,-0.4825175145424611
7413,Slovenia,SVN,2001,1992060.0,76.18,4.3,10375.63,10950.0,0.56,Europe,9.247214640821904,9.301094735244646,-0.5796417251634093
7414,Sweden,SWE,2001,8895960.0,79.84,3.3,27259.48,29710.0,9.4,Europe,10.21315665420858,10.299238968456653,2.240863400865982
7415,Swaziland,SWZ,2001,1051064.0,46.34,74.3,1467.54,1640.0,2.71,Africa,7.291342060640699,7.402451520818244,0.996820260543876
7416,Sint Maarten (Dutch part),SXM,2001,30726.0,74.52,,,,,North America,,,
7417,Seychelles,SYC,2001,81202.0,71.43,11.8,8153.3,7860.0,3.27,Africa,9.006177865084183,8.969541885423252,1.1841156764330794
7418,Turks and Caicos Islands,TCA,2001,19576.0,74.41,7.5,18325.75,,,North America,9.81606222503703,,
7419,Chad,TCD,2001,8804124.0,48.31,100.3,194.32,180.0,178.87,Africa,5.269521482764716,5.19295685089021,5.1866737620580565
7420,Togo,TGO,2001,5277382.0,54.75,68.7,396.69,400.0,220.08,Africa,5.983161810888391,5.991464547107982,5.393995487579208
7421,Thailand,THA,2001,63651141.0,71.52,17.7,1889.93,1960.0,11.0,Asia,7.544297358598842,7.580699752224563,2.3981477166730705
7422,Tajikistan,TJK,2001,6407377.0,64.2,57.5,168.68,160.0,0.35,Asia,5.1279814068501635,5.075173815233827,-1.045885112474093
7423,Turkmenistan,TKM,2001,4675409.0,65.32,55.0,756.03,630.0,0.51,Asia,6.628087640025215,6.4457198193855785,-0.668873599391357
7424,Tonga,TON,2001,103288.0,69.8,13.4,1753.52,1920.0,0.87,Oceania,7.469378533254528,7.560080465021827,-0.14190178880642418
7425,Trinidad and Tobago,TTO,2001,1325567.0,68.87,25.8,6657.41,5830.0,2.8,North America,8.803486500388104,8.670772279344538,1.031192318466323
7426,Tunisia,TUN,2001,9869677.0,72.82,22.7,2235.72,2220.0,0.51,Africa,7.712318520630857,7.705262474866325,-0.6647582158803007
7427,Tuvalu,TUV,2001,9586.0,63.71,35.0,1456.78,2780.0,1.09,Oceania,7.2839866100477595,7.930206206684683,0.0815961822939326
7428,Tanzania,TZA,2001,35198299.0,54.12,80.4,396.64,400.0,283.23,Africa,5.983025873722873,5.991464547107982,5.646251322382826
7429,Uganda,UGA,2001,24745676.0,50.58,85.9,236.02,240.0,574.05,Africa,5.463921584274964,5.480638923341991,6.352708600452657
7430,Ukraine,UKR,2001,49106855.0,67.68,16.8,800.49,710.0,0.91,Europe,6.6852249429333215,6.565264970035361,-0.09879436820028942
7431,Uruguay,URY,2001,3274251.0,74.99,14.3,6382.76,6610.0,7.93,South America,8.76135604877412,8.796338932845732,2.070746464177211
7432,United States,USA,2001,284968955.0,76.92,7.0,37133.62,36710.0,1.0,North America,10.522278048406191,10.51080447649088,0.0
7433,Uzbekistan,UZB,2001,25090283.0,65.85,52.9,454.42,550.0,75.22,Asia,6.119012664901805,6.309918278226516,4.320376765816228
7434,British Virgin Islands,VGB,2001,20796.0,74.83,14.4,,,,North America,,,
7435,Vanuatu,VUT,2001,191031.0,68.72,21.1,1350.18,1360.0,92.33,Oceania,7.207995701011087,7.215239978730097,4.525378392758437
7436,Samoa,WSM,2001,183166.0,71.03,15.9,1453.87,1410.0,1.49,Oceania,7.281984392242854,7.251344983372214,0.40144829860257253
7437,South Africa,ZAF,2001,47566800.0,57.16,47.6,2847.15,3060.0,2.91,Africa,7.954074447097468,8.026170194946426,1.0675512738722932
7438,Zambia,ZMB,2001,10325185.0,47.41,84.6,396.55,360.0,0.8,Africa,5.982799496237113,5.886104031450156,-0.2204450544451046
7439,Zimbabwe,ZWE,2001,11971901.0,44.52,61.1,566.11,390.0,0.39,Africa,6.3387842483942425,5.966146739123692,-0.9500173649032724
7440,Aruba,ABW,2002,92074.0,73.14,,21307.25,19220.0,1.2,North America,9.966802587262789,9.863706682524283,0.1790172109236112
7441,Afghanistan,AFG,2002,21378117.0,56.23,103.8,178.95,180.0,9.2,Asia,5.187129283440217,5.19295685089021,2.218865194272484
7442,Angola,AGO,2002,17327699.0,47.87,108.1,882.15,600.0,10.04,Africa,6.782359669208691,6.396929655216146,2.3066880305759763
7443,Albania,ALB,2002,3051010.0,75.3,16.1,1425.12,1370.0,42.93,Europe,7.2620142598519495,7.222566018822171,3.759482849989977
7444,Andorra,AND,2002,66506.0,82.45,6.1,26528.13,,0.72,Europe,10.185960964366894,,-0.3239173820118153
7445,United Arab Emirates,ARE,2002,3956826.0,78.72,8.2,27753.61,27200.0,1.17,Asia,10.2311211630657,10.210972252284089,0.15878662790651452
7446,Argentina,ARG,2002,38029349.0,74.31,15.8,2569.7,4010.0,0.83,South America,7.851544297592586,8.296546520300614,-0.19141849191512342
7447,Armenia,ARM,2002,3199800.0,71.49,25.0,742.65,760.0,129.73,Europe,6.610226376324834,6.633318433280377,4.865478787493226
7448,American Samoa,ASM,2002,57062.0,71.75,,8972.7,,,Oceania,9.101941508026862,,
7449,Antigua and Barbuda,ATG,2002,77032.0,75.24,11.6,11657.35,10710.0,1.68,North America,9.363692054094845,9.278933163441794,0.519342238656191
7450,Australia,AUS,2002,19495210.0,80.05,4.9,20301.84,20210.0,1.34,Oceania,9.91846695752514,9.913932810397666,0.2900467743391401
7451,Austria,AUT,2002,8081957.0,78.85,4.4,26334.86,25040.0,0.9,Europe,10.178648899894386,10.128229825214035,-0.10558609665486195
7452,Azerbaijan,AZE,2002,8171950.0,66.77,51.7,763.11,740.0,0.18,Europe,6.637400741236539,6.606650186198215,-1.7241523382488584
7453,Burundi,BDI,2002,6824132.0,49.92,83.3,120.95,130.0,206.64,Africa,4.79539632389718,4.867534450455582,5.33097748875476
7454,Belgium,BEL,2002,10332785.0,78.17,4.5,25006.19,24060.0,0.87,Europe,10.126878729073042,10.08830598952867,-0.13547613956244986
7455,Benin,BEN,2002,7675426.0,56.85,76.0,546.46,510.0,210.62,Africa,6.303468119988288,6.234410725718371,5.3500500044287
7456,Burkina Faso,BFA,2002,12680897.0,51.45,88.3,285.65,260.0,203.46,Africa,5.654781595019189,5.560681631015528,5.315445444544132
7457,Bangladesh,BGD,2002,138933658.0,63.59,53.6,393.89,420.0,16.34,Asia,5.976062599536679,6.040254711277414,2.7933596068076576
7458,Bulgaria,BGR,2002,7837161.0,72.13,13.2,2092.98,1970.0,0.56,Europe,7.646345545754941,7.585788821732034,-0.5828772804846689
7459,Bahrain,BHR,2002,710553.0,75.21,9.7,13501.47,12480.0,0.11,Asia,9.510553912576086,9.43188264192342,-2.1840610254755166
7460,Bosnia and Herzegovina,BIH,2002,4188002.0,75.99,7.3,1606.55,1570.0,0.72,Europe,7.381842261502823,7.358830898342354,-0.33444429313251944
7461,Belarus,BLR,2002,9865548.0,68.3,8.5,1479.38,1380.0,0.04,Europe,7.2993788084801015,7.22983877815125,-3.2299148235730035
7462,Belize,BLZ,2002,256009.0,69.53,18.4,4861.74,4550.0,1.19,North America,8.489152323748458,8.422882511944996,0.1745814397908446
7463,Bermuda,BMU,2002,62142.0,78.84,,63358.57,,1.22,North America,11.05656539153006,,0.20003495559659912
7464,Bolivia,BOL,2002,8900355.0,63.07,53.7,888.22,900.0,1.81,South America,6.789220956276446,6.802394763324311,0.5943561988070677
7465,Brazil,BRA,2002,178503484.0,70.4,25.5,2855.94,3120.0,0.87,South America,7.957156380963463,8.045588280803528,-0.14238121125861067
7466,Barbados,BRB,2002,264148.0,74.82,13.3,11760.45,11030.0,1.54,North America,9.372497696359838,9.308374112247549,0.43112154908146116
7467,Bhutan,BTN,2002,624409.0,63.98,53.5,895.8,860.0,11.89,Asia,6.797716604372471,6.756932389247553,2.4755668004610554
7468,Botswana,BWA,2002,1744763.0,52.37,42.4,3117.25,2860.0,1.94,Africa,8.044706761555895,7.958576903813898,0.6617651958649934
7469,Central African Republic,CAF,2002,4006077.0,46.84,96.5,248.64,240.0,250.64,Africa,5.51600321557613,5.480638923341991,5.524010786005568
7470,Canada,CAN,2002,31359199.0,79.57,5.3,24256.02,23590.0,1.23,North America,10.096420081388622,10.06857817240172,0.20647174587652634
7471,Switzerland,CHE,2002,7284753.0,80.44,4.5,42458.74,40640.0,1.71,Europe,10.656288023744708,10.612508082252363,0.5363530097872694
7472,Chile,CHL,2002,15857925.0,77.84,8.2,4430.85,4520.0,301.37,South America,8.396346134039327,8.416267272826277,5.7083466462935215
7473,China,CHN,2002,1280400000.0,73.03,25.6,1148.51,1110.0,2.69,Asia,7.046224435728299,7.01211529430638,0.9899908958641265
7474,Côte d'Ivoire,CIV,2002,18654771.0,51.54,87.3,967.82,530.0,235.29,Africa,6.8750418464711895,6.272877006546167,5.46081375147785
7475,Cameroon,CMR,2002,15725528.0,53.92,78.8,789.62,700.0,242.05,Africa,6.671556643531556,6.551080335043404,5.4891442633251275
7476,Colombia,COL,2002,40324680.0,71.54,20.4,2428.93,2410.0,855.79,South America,7.795205985691528,7.787382026484701,6.7520304845104855
7477,Comoros,COM,2002,558923.0,59.72,60.5,762.12,690.0,208.84,Africa,6.636099995775595,6.536691597591305,5.34158130507438
7478,Costa Rica,CRI,2002,4075705.0,77.94,10.4,4067.72,3790.0,172.99,North America,8.310837559663966,8.240121298076472,5.1532599129415075
7479,Cuba,CUB,2002,11177418.0,76.77,6.3,3005.21,2830.0,,North America,8.008103074945423,7.948031990637284,
7480,Curacao,CUW,2002,129205.0,73.47,,16723.69,,1.27,North America,9.724581707073458,,0.24290168461352668
7481,Cayman Islands,CYM,2002,42514.0,74.61,,,,,North America,,,
7482,Cyprus,CYP,2002,981440.0,78.76,5.0,16093.22,14510.0,0.71,Europe,9.686153084547716,9.582593345878234,-0.34177574894221513
7483,Czechia,CZE,2002,10196916.0,75.44,4.1,8101.26,6640.0,14.46,Europe,8.99977490706329,8.80086724247048,2.6712700965726133
7484,Germany,DEU,2002,82488495.0,78.47,4.2,25486.59,23650.0,0.91,Europe,10.145907875295809,10.071118393920079,-0.0907379484031888
7485,Djibouti,DJI,2002,795574.0,57.82,78.0,743.01,,,Africa,6.610713905150923,,
7486,Dominica,DMA,2002,68367.0,71.93,17.5,4873.64,4360.0,1.97,North America,8.491596821586969,8.38022733634308,0.6768476503395139
7487,Denmark,DNK,2002,5375931.0,77.1,4.5,33257.16,30870.0,8.56,Europe,10.412025429162615,10.337540117496205,2.147287789378246
7488,Dominican Republic,DOM,2002,8852235.0,70.72,32.3,3065.6,2850.0,7.64,North America,8.027999662685266,7.955074273262696,2.033896375967982
7489,Algeria,DZA,2002,31750835.0,71.64,32.4,1937.46,1840.0,15.32,Africa,7.569135239316716,7.517520850603031,2.7288510510351958
7490,Ecuador,ECU,2002,13138472.0,73.16,21.9,2059.16,1650.0,0.33,South America,7.630052709209913,7.408530566894626,-1.1153149016947081
7491,Eritrea,ERI,2002,2392978.0,58.94,47.5,304.78,310.0,2.5,Africa,5.719576281492563,5.736572297479192,0.9162627695134479
7492,Spain,ESP,2002,41431558.0,79.82,4.1,17111.07,15620.0,0.74,Europe,9.747480814141166,9.656307423393677,-0.2979856390186719
7493,Estonia,EST,2002,1379350.0,71.36,7.4,5343.18,4620.0,0.49,Europe,8.583576841931535,8.438149984075784,-0.7210426668786988
7494,Ethiopia,ETH,2002,71635517.0,52.09,85.1,109.59,120.0,1.84,Africa,4.696780927783857,4.787491742782046,0.6091618978206125
7495,Finland,FIN,2002,5200598.0,78.27,3.3,26989.39,25620.0,1.0,Europe,10.203199077410675,10.151128575450725,-0.0018687450168024572
7496,Fiji,FJI,2002,858049.0,65.49,16.7,2136.57,2050.0,0.78,Oceania,7.6669560548063265,7.6255950721324535,-0.25407605174277326
7497,France,FRA,2002,61812142.0,79.41,3.8,24144.57,23160.0,0.9,Europe,10.09181490098612,10.050181931686932,-0.10460746593762067
7498,Faroe Islands,FRO,2002,47335.0,78.37,,26937.65,,,Europe,10.201280236075391,,
7499,Gabon,GAB,2002,1345135.0,62.18,48.3,3966.48,3460.0,205.82,Africa,8.285634335201733,8.14902386805177,5.3269898941628595
7500,United Kingdom,GBR,2002,59370479.0,78.24,5.4,30077.74,29190.0,0.69,Europe,10.311540689878639,10.28158146384816,-0.3712419581507545
7501,Georgia,GEO,2002,3978515.0,70.44,25.4,853.53,840.0,0.51,Europe,6.749376205934176,6.733401891837359,-0.6705008485298565
7502,Ghana,GHA,2002,20729388.0,58.71,58.0,297.46,270.0,0.21,Africa,5.695285291254727,5.598421958998375,-1.5712250498006657
7503,Gibraltar,GIB,2002,27831.0,80.59,,,,,Europe,,,
7504,Guinea,GIN,2002,8674066.0,53.2,89.7,495.92,500.0,744.93,Africa,6.206406705874155,6.214608098422191,6.613286889672618
7505,Guinea-Bissau,GNB,2002,1289307.0,51.61,94.5,362.03,330.0,229.31,Africa,5.891739717127851,5.799092654460526,5.435085046912299
7506,Equatorial Guinea,GNQ,2002,797957.0,54.32,100.4,2264.21,1050.0,133.05,Africa,7.724981480844246,6.956545443151569,4.890719088752195
7507,Greece,GRC,2002,10902022.0,79.03,4.8,13782.2,13220.0,0.66,Europe,9.53113286721206,9.489486113405677,-0.4110300637906852
7508,Grenada,GRD,2002,108404.0,73.14,13.0,4984.47,4450.0,1.77,North America,8.514083172178871,8.400659375160286,0.5687148650576521
7509,Greenland,GRL,2002,56609.0,67.01,,20652.84,18760.0,5.33,North America,9.935608201717741,9.839482222560216,1.672705523107268
7510,Guatemala,GTM,2002,12246915.0,67.83,37.9,1669.34,1590.0,2.63,North America,7.420180727164561,7.371489295214277,0.9660569480240739
7511,Guam,GUM,2002,162315.0,75.51,,20909.96,,,Oceania,9.947980833084586,,
7512,Guyana,GUY,2002,763652.0,64.18,39.5,950.87,870.0,71.86,South America,6.857374128960183,6.76849321164863,4.274723797082776
7513,Honduras,HND,2002,6938859.0,68.71,27.3,1132.5,1070.0,6.86,North America,7.032182551355526,6.975413927455952,1.925333486326041
7514,Croatia,HRV,2002,4302174.0,74.65,6.6,6219.58,5650.0,0.51,Europe,8.735457923252417,8.639410824140487,-0.6638242625873932
7515,Haiti,HTI,2002,8607641.0,59.04,66.5,720.97,740.0,8.69,North America,6.58059692840876,6.606650186198215,2.1616159726437907
7516,Hungary,HUN,2002,10158608.0,72.51,7.6,6655.33,5290.0,118.14,Europe,8.803173768443303,8.573573524852344,4.771881213352293
7517,Indonesia,IDN,2002,222088495.0,66.95,37.7,881.0,780.0,1616.02,Asia,6.781060933046637,6.659293919683638,7.387722052666144
7518,Isle of Man,IMN,2002,77275.0,75.78,,24471.08,24130.0,,Europe,10.105247286296029,10.091211158619078,
7519,India,IND,2002,1097600380.0,63.65,62.4,469.15,460.0,9.97,Asia,6.150922395342947,6.131226489483141,2.299901223405484
7520,Ireland,IRL,2002,3931947.0,77.59,5.5,32705.43,24920.0,0.98,Europe,10.3952965374671,10.123425972901389,-0.018167025622154345
7521,Iraq,IRQ,2002,26006559.0,65.72,37.0,1266.16,1330.0,162.92,Asia,7.143743671179701,7.1929342212158,5.093230272992147
7522,Iceland,ISL,2002,287523.0,80.28,2.8,32409.22,30750.0,91.11,Europe,10.38619811038108,10.333645273234664,4.512017220722455
7523,Israel,ISR,2002,6570000.0,79.51,5.1,19034.32,19130.0,3.46,Asia,9.85399881705794,9.859013062434299,1.2420417005465494
7524,Italy,ITA,2002,57059007.0,80.11,4.3,22463.52,20760.0,0.82,Europe,10.019648037591015,9.940783337279825,-0.19420508707357081
7525,Jamaica,JAM,2002,2640572.0,71.48,18.2,3680.65,3320.0,26.01,North America,8.210843428083635,8.107720061910534,3.2583969837063913
7526,Jordan,JOR,2002,5616066.0,72.36,21.6,1706.27,1680.0,0.19,Asia,7.442063482379331,7.426549072397305,-1.643211903276747
7527,Japan,JPN,2002,127445000.0,81.8,3.0,32820.79,35360.0,143.77,Asia,10.398817546049619,10.47333651675158,4.968244048111395
7528,Kazakhstan,KAZ,2002,15656677.0,64.44,31.7,1573.55,1450.0,25.38,Asia,7.361090889975983,7.27931883541462,3.2338362939327343
7529,Kenya,KEN,2002,32629808.0,56.76,58.3,402.94,390.0,21.44,Africa,5.998778697390903,5.966146739123692,3.0651291457540406
7530,Cambodia,KHM,2002,12855241.0,61.39,71.8,350.15,320.0,950.82,Asia,5.85835385635971,5.768320995793772,6.857326584110245
7531,Kiribati,KIR,2002,92264.0,65.12,46.5,810.11,1220.0,0.93,Oceania,6.697168744764771,7.106606137727303,-0.07368535259437799
7532,Kuwait,KWT,2002,2059974.0,76.19,10.3,18512.75,19640.0,0.09,Asia,9.826215087306204,9.885323581908457,-2.3621033403399654
7533,Lebanon,LBN,2002,4463504.0,74.84,15.7,4290.85,3940.0,753.35,Asia,8.364240788908818,8.27893600229198,6.624532469253125
7534,Liberia,LBR,2002,3094782.0,54.06,108.2,299.54,250.0,0.3,Africa,5.702236098097439,5.521460917862246,-1.2183553564706227
7535,Libya,LBY,2002,5508410.0,70.79,20.3,3718.29,5190.0,0.24,Africa,8.221020333240164,8.554488976159934,-1.4464777161980213
7536,Liechtenstein,LIE,2002,33694.0,79.76,,79795.18,65420.0,,Europe,11.287218362929787,11.088583301092376,
7537,Sri Lanka,LKA,2002,19805752.0,72.27,12.4,834.94,810.0,20.89,Asia,6.727355093058832,6.697034247666484,3.039428539781567
7538,Lesotho,LSO,2002,1994679.0,45.95,78.5,388.92,600.0,2.96,Africa,5.963382280118777,6.396929655216146,1.0850437163466502
7539,Lithuania,LTU,2002,3443067.0,71.84,7.9,4148.13,3820.0,0.42,Europe,8.330413129808505,8.24800570160062,-0.8657639812061871
7540,Luxembourg,LUX,2002,446175.0,77.55,3.5,53005.73,42520.0,0.96,Europe,10.878155373869577,10.657729832455884,-0.043956067266235584
7541,Latvia,LVA,2002,2310173.0,70.18,10.3,4003.61,3980.0,0.36,Europe,8.294951572697357,8.289037098278483,-1.019004752591076
7542,Morocco,MAR,2002,29198142.0,67.58,41.9,1596.02,1550.0,3.96,Africa,7.37526870391795,7.346010209913293,1.3774662381456975
7543,Monaco,MCO,2002,32422.0,83.05,4.0,90051.45,,,Europe,11.408136408084806,,
7544,Moldova,MDA,2002,2911385.0,67.79,23.0,570.8,590.0,2.53,Europe,6.347038651174295,6.380122536899765,0.9284514953148558
7545,Madagascar,MDG,2002,17549913.0,59.17,60.6,304.94,260.0,371.67,Africa,5.720120864609286,5.560681631015528,5.917994751848082
7546,Maldives,MDV,2002,291616.0,72.36,26.5,3076.07,2650.0,4.46,Asia,8.031408110470432,7.882314918980268,1.495663296981106
7547,Mexico,MEX,2002,101548624.0,73.11,21.7,7983.03,7490.0,6.55,North America,8.985073816787862,8.921324076511265,1.8800293178987988
7548,Marshall Islands,MHL,2002,51425.0,63.85,33.8,2566.07,3100.0,0.91,Oceania,7.850129689803496,8.039157390473237,-0.09622060462978248
7549,North Macedonia,MKD,2002,2020157.0,72.71,12.7,1989.14,1850.0,20.02,Europe,7.5954553371973725,7.52294091807237,2.996488430655138
7550,Mali,MLI,2002,12288050.0,52.0,96.5,318.04,280.0,176.9,Africa,5.762184807964244,5.634789603169249,5.175579722120603
7551,Malta,MLT,2002,395969.0,78.47,6.3,11251.21,10770.0,0.58,Europe,9.32823060954884,9.284519770150434,-0.541565512184299
7552,Myanmar,MMR,2002,46232653.0,60.92,70.5,146.6,170.0,101.07,Asia,4.987696809613617,5.135798437050262,4.615830109242319
7553,Montenegro,MNE,2002,609828.0,74.13,11.5,2106.64,1970.0,0.31,Europe,7.6528471992079155,7.585788821732034,-1.1578140182065695
7554,Mongolia,MNG,2002,2449027.0,63.99,40.6,570.25,530.0,155.06,Asia,6.346073481502693,6.272877006546167,5.043786716489467
7555,Northern Mariana Islands,MNP,2002,66778.0,75.93,,19227.89,,,Oceania,9.864117078251569,,
7556,Mozambique,MOZ,2002,18958338.0,50.88,94.5,313.89,300.0,12.81,Africa,5.749031970817656,5.703782474656201,2.550477846539253
7557,Mauritania,MRT,2002,2738655.0,62.25,61.8,648.88,660.0,7.45,Africa,6.475247251023901,6.492239835020471,2.008815771755317
7558,Mauritius,MUS,2002,1204621.0,72.05,14.6,4073.06,4010.0,12.59,Africa,8.312149968956845,8.296546520300614,2.5332787511844472
7559,Malawi,MWI,2002,11880440.0,48.18,85.1,428.21,250.0,35.26,Africa,6.059614756611291,5.521460917862246,3.562734959566828
7560,Malaysia,MYS,2002,24102477.0,73.47,6.9,4184.03,3810.0,1.16,Asia,8.339030567316406,8.245384468120747,0.15209400912239857
7561,Namibia,NAM,2002,1889970.0,51.99,43.5,1772.08,1970.0,3.44,Africa,7.47990682516047,7.585788821732034,1.2348589760504927
7562,New Caledonia,NCL,2002,232236.0,74.28,,16104.55,,,Oceania,9.686857246456501,,
7563,Niger,NER,2002,12349144.0,50.64,99.0,225.29,220.0,187.74,Africa,5.41740795208809,5.393627546352362,5.23507018795072
7564,Nigeria,NGA,2002,133471989.0,48.02,91.9,712.16,,29.94,Africa,6.568309418429133,,3.3993495502295223
7565,Nicaragua,NIC,2002,5149909.0,67.95,27.6,1014.33,980.0,4.9,North America,6.921987424086836,6.887552571664617,1.589883574596351
7566,Netherlands,NLD,2002,16148929.0,78.41,4.9,29446.53,26360.0,0.9,Europe,10.290331460156297,10.179602988616443,-0.10440208620921007
7567,Norway,NOR,2002,4538159.0,78.96,3.7,43170.56,39930.0,9.06,Europe,10.672913994986944,10.594883200057266,2.2035081277526887
7568,Nepal,NPL,2002,25328981.0,63.51,55.9,238.89,230.0,13.05,Asia,5.476009067753154,5.438079308923196,2.5684475156119966
7569,Nauru,NRU,2002,10082.0,59.43,34.7,2084.65,2500.0,0.77,Oceania,7.642355412666746,7.824046010856292,-0.26719939809288235
7570,New Zealand,NZL,2002,3948500.0,78.87,5.8,16874.19,14170.0,1.47,Oceania,9.733540365948635,9.558882332684727,0.3845560289197871
7571,Oman,OMN,2002,2337140.0,74.28,11.8,9869.13,9210.0,0.09,Asia,9.197167033531166,9.128045129249353,-2.3923588750272433
7572,Pakistan,PAK,2002,163222549.0,62.56,85.0,599.94,600.0,13.74,Asia,6.396825225970147,6.396929655216146,2.620672936609962
7573,Panama,PAN,2002,3129344.0,74.19,19.0,4090.59,3890.0,0.49,North America,8.316443557587073,8.266164436612492,-0.7160018503351039
7574,Peru,PER,2002,27288217.0,70.81,25.8,2007.37,1940.0,1.31,South America,7.604580784336899,7.570443252057374,0.271467583488994
